user_id,total_orders,avg_order_value,favorite_cuisine,price_sensitivity,avg_rating_given,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order
user_021707,3,407.95,Chinese,high,4.6,no_preference,lunch,28.617,77.0548,2
user_021708,7,510.66,Chinese,medium,4.7,veg,breakfast,28.5658,77.0075,16
user_021709,10,194.71,Italian,medium,4.6,non_veg,breakfast,28.5729,77.0031,1
user_021710,4,357.53,Chinese,medium,4.5,veg,lunch,28.5565,77.1955,10
user_021711,6,213.94,South Indian,low,4.8,vegan,lunch,28.4081,77.1921,6
user_021712,2,378.97,Desserts,low,4.8,non_veg,lunch,28.5804,77.2747,16
user_021713,3,197.38,Chinese,medium,4.8,non_veg,dinner,28.6537,77.2954,2
user_021714,4,384.6,Beverages,medium,4.0,veg,lunch,28.678,77.0689,4
user_021715,2,486.55,Italian,low,4.4,non_veg,dinner,28.5437,77.2103,3
user_021716,22,738.2,Cafe,medium,4.6,non_veg,dinner,28.5543,77.1492,19
user_021717,9,336.03,Healthy,low,4.4,veg,snacks,28.6687,77.2382,8
user_021718,10,500.53,Italian,low,4.3,no_preference,dinner,28.5255,77.1575,15
user_021719,8,284.92,Cafe,medium,4.6,no_preference,lunch,28.5591,77.1148,2
user_021720,5,684.12,Chinese,medium,4.7,no_preference,dinner,28.4193,77.1874,11
user_021721,1,241.72,Italian,high,4.6,non_veg,snacks,28.5985,77.0618,19
user_021722,17,192.82,Street Food,medium,4.8,no_preference,dinner,28.5145,77.2776,0
user_021723,54,150.0,Italian,medium,4.5,non_veg,lunch,28.4218,77.1834,4
user_021724,9,156.41,Street Food,low,4.3,vegan,dinner,28.4479,77.2852,10
user_021725,1,278.79,Biryani,high,4.2,non_veg,dinner,28.4866,77.1586,43
user_021726,9,1287.54,Cafe,medium,4.8,non_veg,lunch,28.4978,77.0355,0
user_021727,1,434.85,Desserts,low,4.8,no_preference,breakfast,28.4526,77.1416,23
user_021728,2,377.27,Street Food,medium,4.5,non_veg,snacks,28.6067,77.0657,0
user_021729,1,448.58,Beverages,low,4.3,veg,dinner,28.4253,77.0889,8
user_021730,23,526.62,North Indian,medium,4.3,non_veg,lunch,28.478,77.2355,8
user_021731,6,279.35,Street Food,medium,4.6,non_veg,breakfast,28.6954,77.2666,21
user_021732,8,492.53,Fast Food,medium,4.8,non_veg,dinner,28.553,77.2008,18
user_021733,11,419.85,Continental,low,4.4,veg,dinner,28.4154,77.2791,11
user_021734,7,420.92,Biryani,high,4.4,no_preference,lunch,28.5653,77.2437,0
user_021735,14,621.98,Cafe,medium,4.0,veg,dinner,28.4731,77.0337,3
user_021736,23,716.72,Biryani,medium,4.5,veg,lunch,28.4952,77.1801,21
user_021737,4,158.46,South Indian,medium,3.8,veg,lunch,28.6433,77.05,7
user_021738,1,175.81,Street Food,high,4.9,veg,lunch,28.473,77.0439,1
user_021739,1,589.36,Desserts,medium,4.9,non_veg,lunch,28.4919,77.1349,4
user_021740,9,625.42,Cafe,high,4.1,no_preference,dinner,28.5018,77.1827,8
user_021741,1,437.88,Healthy,medium,4.8,veg,dinner,28.6763,77.2524,8
user_021742,4,342.69,South Indian,medium,4.1,non_veg,lunch,28.5547,77.0456,0
user_021743,90,162.83,Desserts,high,4.7,non_veg,dinner,28.6718,77.0139,17
user_021744,15,406.55,North Indian,high,4.9,veg,dinner,28.6545,77.1552,15
user_021745,1,227.51,Fast Food,medium,4.6,non_veg,lunch,28.4357,77.1792,2
user_021746,73,423.38,Italian,medium,5.0,veg,dinner,28.4335,77.1147,2
user_021747,23,502.33,Cafe,low,4.4,non_veg,dinner,28.636,77.2729,0
user_021748,9,366.17,Cafe,low,4.9,non_veg,lunch,28.6952,77.0917,10
user_021749,5,517.62,Chinese,high,4.7,vegan,snacks,28.5889,77.045,4
user_021750,1,534.9,Street Food,medium,4.6,veg,snacks,28.6808,77.1909,6
user_021751,2,484.17,Desserts,high,4.2,veg,dinner,28.4381,77.2471,9
user_021752,1,318.06,Fast Food,low,4.6,non_veg,dinner,28.5765,77.186,7
user_021753,14,150.0,Healthy,medium,4.2,non_veg,dinner,28.6209,77.0364,7
user_021754,5,460.4,North Indian,low,4.2,veg,dinner,28.5267,77.1446,7
user_021755,1,312.82,Italian,medium,4.3,non_veg,dinner,28.5497,77.2982,13
user_021756,15,413.04,Biryani,medium,4.7,non_veg,breakfast,28.5343,77.0444,7
user_021757,6,259.36,Beverages,low,4.8,non_veg,lunch,28.4721,77.0632,7
user_021758,32,901.79,Cafe,low,4.6,non_veg,lunch,28.5606,77.0829,3
user_021759,2,206.41,Fast Food,low,4.2,no_preference,dinner,28.6665,77.0703,3
user_021760,23,328.03,Chinese,low,4.7,vegan,dinner,28.5775,77.2339,4
user_021761,5,339.41,Street Food,low,4.9,veg,dinner,28.6839,77.1544,8
user_021762,1,671.58,Desserts,medium,4.7,veg,lunch,28.5204,77.0908,13
user_021763,9,196.77,Italian,high,4.8,non_veg,dinner,28.4314,77.0652,5
user_021764,4,717.43,Beverages,medium,4.5,non_veg,dinner,28.4383,77.2381,6
user_021765,7,773.84,Chinese,medium,4.2,non_veg,dinner,28.4547,77.2293,21
user_021766,1,353.01,Street Food,medium,4.7,non_veg,lunch,28.5012,77.1537,40
user_021767,1,201.56,Healthy,medium,4.4,veg,lunch,28.5138,77.0087,22
user_021768,2,539.62,Healthy,low,4.7,non_veg,dinner,28.6521,77.2248,2
user_021769,8,438.17,Chinese,medium,4.9,non_veg,snacks,28.6183,77.0478,5
user_021770,8,472.09,Street Food,high,4.9,veg,breakfast,28.5627,77.2966,9
user_021771,2,278.78,Street Food,low,4.4,veg,dinner,28.5793,77.1328,0
user_021772,5,192.35,Healthy,low,4.7,non_veg,dinner,28.5546,77.0371,2
user_021773,2,258.47,Italian,medium,4.4,veg,lunch,28.6528,77.2813,3
user_021774,3,603.2,Chinese,medium,4.9,non_veg,lunch,28.5556,77.166,14
user_021775,20,150.0,Healthy,medium,4.5,non_veg,lunch,28.5531,77.2918,10
user_021776,1,287.29,Healthy,medium,4.9,non_veg,breakfast,28.4756,77.0647,23
user_021777,43,162.32,Healthy,high,3.9,non_veg,dinner,28.6362,77.0241,2
user_021778,5,352.02,Healthy,medium,4.5,veg,dinner,28.5293,77.158,15
user_021779,50,493.36,Desserts,high,4.2,non_veg,breakfast,28.6661,77.2901,7
user_021780,41,842.7,Chinese,low,4.8,non_veg,dinner,28.4739,77.1803,12
user_021781,1,330.94,Beverages,low,4.3,non_veg,dinner,28.6865,77.0285,6
user_021782,5,316.09,Street Food,high,4.6,non_veg,snacks,28.6721,77.0964,2
user_021783,1,416.01,Healthy,medium,4.6,non_veg,lunch,28.5417,77.2161,10
user_021784,3,195.28,Desserts,medium,4.6,non_veg,breakfast,28.5118,77.2463,31
user_021785,7,524.84,South Indian,low,4.3,no_preference,snacks,28.6645,77.1577,10
user_021786,25,353.95,Chinese,medium,4.3,veg,snacks,28.4176,77.0792,13
user_021787,1,657.4,Healthy,low,4.0,veg,lunch,28.4618,77.1509,2
user_021788,93,469.86,Street Food,low,4.7,veg,dinner,28.4863,77.2431,0
user_021789,2,178.33,Chinese,high,4.9,veg,lunch,28.5533,77.1678,5
user_021790,1,237.56,Biryani,medium,4.9,non_veg,lunch,28.4003,77.135,6
user_021791,16,330.03,Cafe,medium,4.5,non_veg,dinner,28.4722,77.1022,0
user_021792,5,454.11,Cafe,medium,4.7,non_veg,dinner,28.4761,77.1884,13
user_021793,63,374.6,South Indian,high,4.2,non_veg,dinner,28.5307,77.2873,9
user_021794,1,150.0,Fast Food,low,4.8,veg,lunch,28.6651,77.085,3
user_021795,5,496.27,Cafe,medium,4.2,non_veg,dinner,28.5132,77.1071,0
user_021796,20,452.1,Biryani,high,4.6,veg,dinner,28.5503,77.2092,10
user_021797,1,445.39,North Indian,medium,4.7,veg,snacks,28.4681,77.1384,1
user_021798,20,270.15,North Indian,medium,4.7,non_veg,lunch,28.6746,77.0474,5
user_021799,7,291.92,North Indian,medium,4.5,no_preference,snacks,28.6565,77.091,3
user_021800,1,271.44,South Indian,low,4.5,veg,breakfast,28.4746,77.1652,27
user_021801,20,466.75,Cafe,medium,4.6,non_veg,snacks,28.5865,77.2926,1
user_021802,3,500.07,Fast Food,high,4.6,non_veg,lunch,28.5667,77.1927,13
user_021803,18,368.67,Fast Food,low,4.3,non_veg,lunch,28.4227,77.1956,2
user_021804,1,639.32,Fast Food,high,4.4,veg,lunch,28.6706,77.1825,23
user_021805,1,150.0,Street Food,medium,4.3,non_veg,dinner,28.5375,77.1801,8
user_021806,2,252.16,Chinese,low,4.5,non_veg,snacks,28.4664,77.1796,23
user_021807,3,210.03,North Indian,medium,4.6,non_veg,dinner,28.5132,77.2677,2
user_021808,5,195.76,Desserts,low,4.6,veg,dinner,28.4902,77.2607,3
user_021809,8,411.72,North Indian,medium,4.7,veg,lunch,28.6313,77.1788,3
user_021810,47,472.27,Desserts,high,4.6,non_veg,snacks,28.6268,77.0884,2
user_021811,3,576.61,South Indian,low,4.8,non_veg,lunch,28.4614,77.1613,2
user_021812,38,738.67,Continental,medium,5.0,veg,dinner,28.6953,77.1807,10
user_021813,15,351.13,Italian,high,4.8,veg,dinner,28.4805,77.2348,15
user_021814,4,330.54,Italian,medium,4.4,veg,dinner,28.5226,77.2931,0
user_021815,6,388.65,Continental,medium,4.6,non_veg,lunch,28.6779,77.1683,7
user_021816,7,422.76,Desserts,medium,4.7,veg,lunch,28.5002,77.0672,9
user_021817,15,364.14,Continental,medium,5.0,no_preference,dinner,28.6372,77.2105,8
user_021818,18,602.31,Biryani,medium,4.7,non_veg,lunch,28.4287,77.0885,4
user_021819,1,227.47,North Indian,medium,4.6,no_preference,lunch,28.4368,77.2482,2
user_021820,14,268.41,Street Food,medium,4.2,no_preference,dinner,28.6052,77.2355,21
user_021821,7,183.01,Fast Food,high,4.3,veg,lunch,28.5484,77.1503,6
user_021822,7,150.0,Beverages,medium,4.6,non_veg,lunch,28.6174,77.0948,2
user_021823,3,361.44,Fast Food,medium,4.5,veg,lunch,28.6099,77.2142,4
user_021824,10,370.29,Italian,high,4.5,non_veg,lunch,28.6205,77.2752,10
user_021825,13,317.28,South Indian,high,4.5,non_veg,lunch,28.5737,77.2238,2
user_021826,5,418.78,Fast Food,medium,4.6,non_veg,lunch,28.4405,77.0789,2
user_021827,15,248.14,Italian,high,4.4,no_preference,dinner,28.6097,77.2139,29
user_021828,2,390.7,Continental,low,4.3,non_veg,snacks,28.6186,77.0694,1
user_021829,4,662.85,Italian,low,4.6,non_veg,dinner,28.6889,77.2709,10
user_021830,6,815.42,Continental,low,4.8,non_veg,lunch,28.6821,77.0298,8
user_021831,3,376.05,Italian,high,4.7,no_preference,dinner,28.4446,77.2193,30
user_021832,3,462.82,Cafe,high,4.4,no_preference,dinner,28.6395,77.1477,1
user_021833,1,247.56,Healthy,medium,4.4,veg,dinner,28.6132,77.0404,53
user_021834,7,493.72,Chinese,medium,3.6,vegan,lunch,28.4622,77.2742,19
user_021835,46,657.39,Italian,high,4.9,non_veg,breakfast,28.5225,77.2457,12
user_021836,9,674.49,Chinese,high,4.7,no_preference,dinner,28.5662,77.2667,8
user_021837,3,415.65,Street Food,medium,4.6,non_veg,lunch,28.6024,77.1942,3
user_021838,21,630.73,Healthy,medium,4.9,non_veg,dinner,28.5035,77.2443,5
user_021839,4,150.0,Italian,medium,4.1,no_preference,dinner,28.565,77.2172,0
user_021840,11,332.7,South Indian,medium,4.8,veg,lunch,28.4186,77.0302,16
user_021841,8,283.94,North Indian,high,4.7,non_veg,dinner,28.4884,77.1547,2
user_021842,1,412.9,Desserts,low,4.5,non_veg,lunch,28.5589,77.0695,12
user_021843,5,610.08,Italian,high,4.8,non_veg,lunch,28.6459,77.2218,31
user_021844,58,830.95,Street Food,low,4.5,non_veg,dinner,28.4735,77.2938,4
user_021845,2,533.55,Chinese,medium,4.8,non_veg,snacks,28.6016,77.1244,6
user_021846,30,181.9,Biryani,low,4.5,veg,dinner,28.5472,77.2523,1
user_021847,15,402.1,Beverages,medium,4.9,non_veg,dinner,28.6189,77.0723,22
user_021848,2,269.06,Beverages,high,4.5,veg,lunch,28.608,77.2601,30
user_021849,5,423.36,Continental,medium,4.9,veg,dinner,28.6831,77.1197,8
user_021850,1,663.3,Cafe,low,4.9,no_preference,breakfast,28.5023,77.2011,6
user_021851,14,563.99,Fast Food,low,4.7,non_veg,lunch,28.6565,77.088,2
user_021852,1,225.09,Fast Food,medium,4.4,non_veg,lunch,28.6806,77.0325,22
user_021853,8,551.79,Beverages,medium,4.5,no_preference,lunch,28.5464,77.0108,13
user_021854,45,481.51,North Indian,low,4.6,veg,dinner,28.4592,77.0966,4
user_021855,2,165.17,Italian,high,4.7,non_veg,lunch,28.5547,77.1393,2
user_021856,7,342.07,Chinese,medium,4.7,no_preference,dinner,28.6121,77.2877,4
user_021857,1,546.41,Beverages,medium,4.8,non_veg,lunch,28.649,77.0309,22
user_021858,5,391.75,Street Food,high,4.9,veg,lunch,28.5164,77.0318,9
user_021859,1,295.15,Desserts,high,4.7,veg,breakfast,28.6859,77.0173,23
user_021860,6,426.18,Beverages,medium,4.4,no_preference,lunch,28.6291,77.1826,5
user_021861,2,397.18,Desserts,medium,4.8,non_veg,dinner,28.6221,77.0724,43
user_021862,1,257.46,Desserts,high,4.9,non_veg,lunch,28.552,77.0166,0
user_021863,4,227.33,Continental,low,4.6,veg,dinner,28.4573,77.197,14
user_021864,1,581.62,North Indian,medium,4.8,veg,dinner,28.494,77.2198,30
user_021865,1,323.68,South Indian,low,4.5,veg,breakfast,28.4145,77.2101,14
user_021866,86,166.52,Fast Food,low,4.6,veg,lunch,28.4353,77.2713,19
user_021867,3,150.0,Street Food,high,4.6,no_preference,dinner,28.4958,77.0012,11
user_021868,2,386.72,Healthy,low,4.6,non_veg,dinner,28.599,77.2726,0
user_021869,7,236.15,Biryani,low,4.9,veg,lunch,28.4374,77.2076,7
user_021870,18,366.69,Street Food,high,4.6,veg,dinner,28.6684,77.2259,3
user_021871,36,505.52,Continental,medium,4.1,non_veg,snacks,28.5728,77.1904,11
user_021872,4,411.84,Biryani,high,4.4,vegan,dinner,28.6137,77.2331,6
user_021873,4,482.67,Fast Food,low,4.6,veg,dinner,28.5817,77.2377,9
user_021874,8,298.04,Italian,medium,4.6,no_preference,breakfast,28.5505,77.041,7
user_021875,5,489.43,Italian,medium,4.6,no_preference,snacks,28.6798,77.1848,14
user_021876,4,294.78,Beverages,high,4.5,no_preference,dinner,28.6938,77.2489,7
user_021877,10,337.02,North Indian,medium,4.6,non_veg,dinner,28.5266,77.2392,9
user_021878,10,383.28,Cafe,high,4.2,non_veg,lunch,28.492,77.0258,2
user_021879,5,592.22,Continental,medium,3.9,non_veg,lunch,28.5635,77.2562,1
user_021880,93,475.3,Cafe,low,4.6,veg,dinner,28.4918,77.2781,21
user_021881,50,369.83,Continental,high,4.9,no_preference,breakfast,28.5172,77.2193,9
user_021882,10,773.95,Street Food,medium,4.5,veg,dinner,28.4646,77.1846,1
user_021883,20,257.91,Street Food,high,4.6,non_veg,snacks,28.6524,77.0372,1
user_021884,2,530.59,Continental,medium,4.6,non_veg,dinner,28.5775,77.0419,4
user_021885,5,591.7,North Indian,high,4.6,non_veg,breakfast,28.493,77.1103,13
user_021886,12,808.77,Italian,low,4.6,non_veg,breakfast,28.4461,77.021,11
user_021887,27,319.43,Fast Food,high,4.4,non_veg,dinner,28.4765,77.2852,8
user_021888,1,306.79,South Indian,low,4.8,vegan,lunch,28.4209,77.1115,4
user_021889,2,229.12,Beverages,low,4.6,non_veg,lunch,28.5127,77.2684,14
user_021890,5,457.55,Beverages,low,4.8,veg,lunch,28.6591,77.0047,10
user_021891,32,789.04,Desserts,high,4.4,non_veg,lunch,28.64,77.1645,3
user_021892,5,183.64,Desserts,high,4.1,non_veg,lunch,28.5515,77.2382,0
user_021893,20,409.02,Healthy,medium,4.6,non_veg,snacks,28.4306,77.2916,14
user_021894,4,712.78,North Indian,medium,4.6,veg,lunch,28.4392,77.0982,11
user_021895,12,640.87,North Indian,high,4.6,non_veg,breakfast,28.5165,77.2553,1
user_021896,1,162.41,Chinese,high,4.8,non_veg,lunch,28.4676,77.2585,7
user_021897,2,327.96,North Indian,high,4.6,no_preference,dinner,28.5092,77.133,31
user_021898,3,459.37,Fast Food,high,4.3,veg,dinner,28.522,77.1605,1
user_021899,1,295.34,Italian,medium,4.5,no_preference,breakfast,28.4252,77.1509,1
user_021900,1,641.75,Biryani,high,4.5,non_veg,dinner,28.4941,77.2002,8
user_021901,2,239.46,Cafe,high,4.3,veg,snacks,28.5776,77.0864,4
user_021902,1,496.28,Biryani,medium,4.8,non_veg,lunch,28.6122,77.0932,2
user_021903,4,372.31,Street Food,high,4.8,non_veg,breakfast,28.6115,77.1415,6
user_021904,6,426.35,Street Food,low,4.6,veg,lunch,28.5934,77.2877,3
user_021905,1,307.36,South Indian,low,4.4,vegan,lunch,28.6016,77.1178,1
user_021906,3,607.22,Biryani,medium,4.8,veg,dinner,28.6368,77.0829,14
user_021907,3,379.25,Cafe,medium,4.7,veg,dinner,28.5503,77.2169,2
user_021908,30,300.32,Biryani,medium,4.7,non_veg,dinner,28.6825,77.0176,0
user_021909,5,555.84,Biryani,low,4.7,veg,dinner,28.6661,77.1446,5
user_021910,67,384.94,South Indian,high,4.9,non_veg,dinner,28.6212,77.0927,3
user_021911,2,542.72,Beverages,low,4.9,non_veg,snacks,28.4054,77.1858,27
user_021912,2,616.58,Desserts,medium,4.8,veg,lunch,28.6817,77.1129,2
user_021913,17,736.17,Cafe,low,4.7,non_veg,dinner,28.4498,77.0536,0
user_021914,1,385.92,North Indian,low,4.2,non_veg,lunch,28.4459,77.0878,15
user_021915,11,447.13,Beverages,low,4.5,veg,dinner,28.4089,77.2685,18
user_021916,4,316.78,Biryani,high,4.6,non_veg,lunch,28.6297,77.0214,12
user_021917,5,309.76,Healthy,high,4.4,non_veg,lunch,28.6941,77.0393,3
user_021918,2,416.29,Beverages,medium,4.0,veg,dinner,28.5682,77.0615,7
user_021919,9,596.1,Continental,medium,4.9,non_veg,lunch,28.4144,77.1761,9
user_021920,1,591.02,Italian,medium,4.9,non_veg,dinner,28.4847,77.0505,8
user_021921,1,299.9,Chinese,medium,4.8,veg,lunch,28.4937,77.1514,12
user_021922,47,260.93,Italian,medium,4.3,veg,lunch,28.4782,77.2689,5
user_021923,4,377.52,North Indian,high,4.3,non_veg,dinner,28.6342,77.0042,8
user_021924,1,308.31,North Indian,high,4.6,no_preference,lunch,28.4639,77.1344,6
user_021925,4,402.42,South Indian,high,4.9,no_preference,dinner,28.5232,77.0988,16
user_021926,10,382.64,Desserts,low,4.9,non_veg,dinner,28.464,77.024,28
user_021927,5,150.0,Biryani,high,4.4,non_veg,lunch,28.5156,77.2802,28
user_021928,3,891.2,North Indian,high,4.8,veg,dinner,28.6392,77.0583,6
user_021929,2,305.36,Italian,medium,4.7,non_veg,dinner,28.5832,77.2194,5
user_021930,1,753.01,Fast Food,medium,4.8,non_veg,dinner,28.6554,77.2813,0
user_021931,1,241.22,Continental,medium,4.7,veg,dinner,28.5476,77.1753,8
user_021932,1,534.17,Italian,low,4.7,non_veg,dinner,28.4577,77.2917,10
user_021933,21,285.45,South Indian,medium,4.7,non_veg,lunch,28.6253,77.0099,2
user_021934,2,539.42,Chinese,high,4.5,non_veg,dinner,28.7,77.0517,19
user_021935,3,492.27,Biryani,medium,4.5,non_veg,dinner,28.5554,77.2843,35
user_021936,1,494.89,Biryani,medium,4.5,no_preference,lunch,28.6511,77.1941,4
user_021937,4,276.11,Biryani,medium,4.5,no_preference,breakfast,28.489,77.1827,14
user_021938,2,526.95,Beverages,low,4.7,non_veg,dinner,28.684,77.1094,5
user_021939,3,337.62,Fast Food,medium,4.5,non_veg,dinner,28.4532,77.0022,9
user_021940,2,343.86,Fast Food,high,4.5,no_preference,lunch,28.618,77.0053,2
user_021941,2,163.75,Fast Food,medium,4.4,non_veg,lunch,28.6536,77.0158,13
user_021942,3,182.46,Italian,medium,4.6,non_veg,lunch,28.4512,77.2761,10
user_021943,4,322.76,Desserts,medium,4.4,no_preference,dinner,28.4874,77.2537,9
user_021944,1,392.78,Biryani,medium,4.7,veg,dinner,28.5121,77.2529,42
user_021945,1,478.64,Street Food,high,4.1,non_veg,breakfast,28.581,77.1986,7
user_021946,2,220.93,Street Food,high,4.3,no_preference,snacks,28.6267,77.2144,2
user_021947,13,542.46,North Indian,high,4.7,no_preference,lunch,28.5883,77.1583,5
user_021948,1,265.5,Continental,medium,4.7,non_veg,lunch,28.4278,77.2463,21
user_021949,8,209.28,North Indian,low,4.9,non_veg,lunch,28.6874,77.2699,0
user_021950,32,361.1,Cafe,high,4.9,veg,breakfast,28.5119,77.1964,7
user_021951,3,298.46,Cafe,medium,4.5,non_veg,dinner,28.5879,77.2469,3
user_021952,2,150.0,South Indian,high,4.5,veg,dinner,28.5262,77.2698,24
user_021953,8,319.6,Italian,medium,4.9,non_veg,lunch,28.4712,77.1571,26
user_021954,5,356.37,South Indian,low,4.9,non_veg,dinner,28.4361,77.2493,2
user_021955,2,774.56,Cafe,medium,4.3,veg,snacks,28.5138,77.1539,2
user_021956,6,256.42,Continental,high,4.3,veg,dinner,28.4348,77.0295,20
user_021957,1,497.38,Cafe,medium,4.4,non_veg,lunch,28.4431,77.0532,8
user_021958,23,513.2,Street Food,high,4.5,non_veg,lunch,28.4957,77.103,8
user_021959,3,253.63,Beverages,low,4.5,non_veg,dinner,28.4763,77.0928,27
user_021960,7,211.56,Desserts,medium,5.0,no_preference,dinner,28.4506,77.1775,7
user_021961,33,410.6,Desserts,low,4.3,non_veg,dinner,28.4865,77.2312,1
user_021962,3,180.94,North Indian,low,4.8,non_veg,lunch,28.5853,77.1549,23
user_021963,1,150.0,Chinese,medium,4.4,no_preference,dinner,28.644,77.2627,19
user_021964,2,319.07,Biryani,high,4.3,no_preference,dinner,28.4754,77.1664,7
user_021965,4,402.39,Continental,medium,4.5,veg,breakfast,28.452,77.1586,30
user_021966,3,835.85,Street Food,low,4.3,no_preference,dinner,28.6793,77.2374,1
user_021967,3,733.79,Chinese,medium,4.5,veg,dinner,28.4383,77.229,6
user_021968,6,201.79,Cafe,low,4.7,no_preference,snacks,28.5076,77.0496,6
user_021969,5,327.34,Fast Food,low,4.8,non_veg,dinner,28.4983,77.1183,16
user_021970,2,1271.14,Healthy,high,4.6,non_veg,lunch,28.6403,77.0347,0
user_021971,4,267.27,Desserts,high,4.4,non_veg,breakfast,28.5366,77.2795,20
user_021972,1,150.0,North Indian,medium,4.5,non_veg,breakfast,28.5682,77.0851,17
user_021973,2,486.79,South Indian,low,4.6,non_veg,dinner,28.4231,77.0512,1
user_021974,1,380.7,Fast Food,high,4.2,non_veg,lunch,28.6671,77.1138,8
user_021975,1,337.5,North Indian,high,4.4,non_veg,dinner,28.6408,77.2136,10
user_021976,11,574.82,Biryani,high,4.4,no_preference,dinner,28.6652,77.0958,7
user_021977,9,362.06,Continental,medium,4.5,non_veg,breakfast,28.6194,77.2479,6
user_021978,10,210.38,Healthy,medium,4.5,veg,lunch,28.6259,77.1786,16
user_021979,7,577.97,Fast Food,high,4.8,veg,lunch,28.608,77.2452,29
user_021980,2,246.4,Healthy,medium,4.4,non_veg,dinner,28.4866,77.1548,1
user_021981,1,319.11,Healthy,high,4.5,non_veg,lunch,28.6413,77.2297,0
user_021982,3,334.77,Fast Food,low,4.2,non_veg,dinner,28.5178,77.0693,13
user_021983,1,185.85,Fast Food,medium,4.4,non_veg,breakfast,28.6978,77.2576,12
user_021984,17,610.73,Continental,medium,4.9,non_veg,lunch,28.6541,77.2978,24
user_021985,5,392.69,Desserts,high,4.8,veg,dinner,28.5002,77.0141,3
user_021986,12,505.42,Healthy,medium,4.6,non_veg,dinner,28.5727,77.0103,38
user_021987,2,393.1,Chinese,medium,4.5,veg,lunch,28.5769,77.1062,10
user_021988,1,480.76,Italian,low,4.9,veg,dinner,28.6072,77.2617,0
user_021989,5,471.46,Desserts,medium,4.5,no_preference,lunch,28.6262,77.1506,3
user_021990,5,485.81,South Indian,medium,4.4,non_veg,dinner,28.4034,77.2287,0
user_021991,3,279.6,Fast Food,high,4.8,non_veg,lunch,28.6866,77.2018,6
user_021992,6,283.11,North Indian,high,4.4,non_veg,dinner,28.5374,77.1269,9
user_021993,2,494.33,North Indian,low,4.5,non_veg,dinner,28.4037,77.178,14
user_021994,5,390.58,North Indian,high,4.7,non_veg,snacks,28.6775,77.2209,1
user_021995,7,418.08,Street Food,medium,4.4,non_veg,breakfast,28.6556,77.1294,19
user_021996,33,515.94,Healthy,low,5.0,non_veg,breakfast,28.5556,77.2705,10
user_021997,11,174.47,Cafe,low,4.7,non_veg,dinner,28.4607,77.2052,1
user_021998,1,769.48,Desserts,medium,4.2,non_veg,snacks,28.508,77.257,13
user_021999,2,493.02,Desserts,high,4.5,non_veg,lunch,28.4167,77.2872,9
user_022000,1,444.42,Fast Food,high,4.3,veg,dinner,28.4797,77.0038,30
user_022001,23,289.13,Beverages,low,4.7,no_preference,lunch,28.6749,77.2931,2
user_022002,2,150.0,Cafe,medium,4.1,non_veg,breakfast,28.4298,77.0011,26
user_022003,3,255.05,Chinese,medium,4.8,non_veg,dinner,28.5091,77.2693,0
user_022004,3,321.65,Biryani,medium,4.3,no_preference,dinner,28.4329,77.0751,24
user_022005,7,281.35,Chinese,medium,4.7,no_preference,dinner,28.4947,77.2019,2
user_022006,1,288.41,Cafe,high,4.7,vegan,lunch,28.6629,77.1938,8
user_022007,4,897.66,Beverages,medium,4.8,no_preference,lunch,28.4061,77.0695,4
user_022008,13,502.02,Desserts,low,4.4,veg,lunch,28.4019,77.052,7
user_022009,3,158.6,Biryani,high,4.5,no_preference,dinner,28.6313,77.2088,12
user_022010,40,577.49,Desserts,medium,4.3,non_veg,dinner,28.485,77.0636,9
user_022011,1,307.79,Biryani,medium,4.8,non_veg,lunch,28.6031,77.1084,0
user_022012,2,155.66,Beverages,medium,4.4,non_veg,lunch,28.441,77.0395,8
user_022013,11,150.0,Italian,low,4.4,vegan,lunch,28.4416,77.0144,14
user_022014,4,386.83,Italian,medium,4.7,non_veg,dinner,28.4248,77.0298,14
user_022015,3,280.22,Street Food,high,4.2,veg,lunch,28.5288,77.032,21
user_022016,1,463.42,Continental,low,4.9,non_veg,breakfast,28.4165,77.2061,10
user_022017,2,233.65,Beverages,medium,4.4,no_preference,dinner,28.4675,77.244,3
user_022018,40,508.42,Italian,high,4.2,non_veg,lunch,28.5502,77.2289,4
user_022019,6,814.67,North Indian,low,4.9,no_preference,snacks,28.6249,77.1621,7
user_022020,8,406.27,Street Food,low,4.2,no_preference,lunch,28.5055,77.0288,4
user_022021,2,343.07,Healthy,medium,4.1,veg,dinner,28.4286,77.0381,10
user_022022,5,538.33,Fast Food,medium,4.7,veg,dinner,28.6142,77.1545,19
user_022023,3,150.0,Beverages,medium,4.5,non_veg,dinner,28.629,77.1037,6
user_022024,1,150.0,Biryani,low,4.9,non_veg,breakfast,28.4628,77.0802,5
user_022025,1,515.53,Italian,high,4.0,non_veg,dinner,28.6155,77.1694,20
user_022026,2,350.12,North Indian,medium,4.4,no_preference,breakfast,28.6171,77.0275,6
user_022027,55,479.86,Fast Food,high,4.9,veg,lunch,28.5909,77.2106,7
user_022028,42,150.0,Desserts,high,4.5,veg,dinner,28.431,77.1044,8
user_022029,1,465.32,Chinese,medium,4.1,non_veg,dinner,28.6106,77.1484,8
user_022030,1,316.88,Desserts,medium,4.7,vegan,lunch,28.6375,77.2396,14
user_022031,3,587.89,Beverages,high,4.4,veg,lunch,28.5826,77.2509,4
